Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gm6180,31.164676788400445,0.22943367833501216,0.635923154792468,0.6394796744811024,0.7372882892891592,FALSE
Ift74,265.114909091868,0.22941735972050628,0.44143985603048685,0.56263384775579,0.6730020362406632,FALSE
Padi4,481.1491737235976,0.22937122792223333,0.5441935944334295,0.6135770548600827,0.716712352155497,FALSE
Nsd2,613.6390095818543,0.2290624150380845,0.2582140467289507,0.3597521472678246,0.4849193690130816,FALSE
D830026I12Rik,4.995854029065195,0.22902118538496608,0.8184929456658857,0.6310219599144644,0.7299783638631793,FALSE
Kcnu1,3.1371438542376375,0.22899228521759568,0.9633751060528059,0.6405492427196036,0.7381687637716062,FALSE
C3,11783.683034406127,0.22897190556205357,0.5384747588714484,0.6168102829176407,0.7191401444452865,FALSE
Ighv1-31,3.0028082918644943,0.2289567828950487,1.009109621816992,0.18404349908152412,0.291297839613743,FALSE
Bpnt1,993.6941599682343,0.22892517440349883,0.28966511313263626,0.4084995097247562,0.5321876388745105,FALSE
Rxfp2,12.927411488131423,0.22867229512488793,0.7826114761899957,0.6339662724438128,0.732550361496846,FALSE
Gm49601,0.7925089416680576,0.22859993214972602,0.994398159982287,0.4029943493126741,NA,NA
Mroh1,1713.7039299495532,0.2285988373320552,0.3684446621175177,0.5050714830462868,0.6234655052591738,FALSE
Inpp1,295.53602597457126,0.22851956121236275,0.21415638859672187,0.27462854797537384,0.39376887393527865,FALSE
Gm7887,14.216695443926449,0.22846587708391475,0.6340233259711477,0.6458788448501872,0.7425375833630815,FALSE
Gm14206,1.5440853242511368,0.22820656240201753,0.9948698241477345,0.4119531670931448,NA,NA
Tes,1621.7496085656096,0.2281615613071213,0.2803116293925774,0.3837960615271927,0.508939589539391,FALSE
Wnk3,1.5063133500571004,0.2281355339508138,0.9776398257831626,0.5455180557648124,NA,NA
Gm47694,11.23472315186294,0.22806804865371255,0.7143523583982946,0.648709736253686,0.744904916629634,FALSE
A730046J19Rik,1.7989642510260115,0.228060095002018,0.9888985219144906,0.4413984486118123,NA,NA
6430573P05Rik,6.984935211247404,0.2280332482651921,0.8241779313207905,0.627857438989152,0.7275873931665352,FALSE
Kpna1,856.9500566904356,0.2280065109458497,0.332407716820682,0.4655731375656452,0.5875589606265791,FALSE
Gm8984,1.11847891876215,0.22787534368648305,0.9853848611774465,0.4861930092439471,NA,NA
Gm44891,2.141464300279195,0.22782978437280518,0.9838385698091753,0.48311869369191063,NA,NA
Col6a4,2.7383698388357685,0.2275799217394561,0.976868429599299,0.5430610117730815,0.6564679293850557,FALSE
Cdk15,1.4007943853901543,0.2274810391570382,0.9934823557888075,0.39632748388535677,NA,NA
5730480H06Rik,169.02570105421702,0.2274635555582945,0.3022963918200774,0.4290423009251314,0.5534318869009529,FALSE
Arhgef6,307.23183972651333,0.22744891939904852,0.48564897657451717,0.5822972438820322,0.690070490677878,FALSE
4732414G09Rik,3.952407240050564,0.22739987147128848,0.8340308280440798,0.6301977688190062,0.729405081247168,FALSE
Senp8,94.9193006431354,0.2273452622018395,0.31324385975297553,0.44426692534877366,0.5674588456965777,FALSE
Lrrd1,3.953824895790171,0.22723746229673933,0.8887851007335511,0.5840833469004776,0.6915503840486796,FALSE
Gm13715,1.164110207155774,0.22723556632833208,0.9900389474325717,0.43970601936520237,NA,NA
Tigd4,1.7929962679892326,0.2271264390897621,0.9640748957764388,0.6434967656794943,NA,NA
Airn,82.84875121090387,0.2269971951289184,0.45086522052159317,0.577692407281702,0.6861750486842326,FALSE
Eif2b2,1028.050836900093,0.22699619347496877,0.32044408942176267,0.4569127596970766,0.5800039996023187,FALSE
Dnttip2,1037.0602274743217,0.22697576665637986,0.30843985096103316,0.43897571215309666,0.562749950185941,FALSE
Wdr49,7.10578811523279,0.22693673053600558,0.9315364638604735,0.5187813973480959,0.6350713301081161,FALSE
Ybx1-ps2,16.856583927546485,0.22678232530163253,0.5738602598234962,0.6295012106196294,0.7287868588313011,FALSE
Dele1,938.416295233179,0.22675625248960357,0.23386455519999352,0.318353392743004,0.4414460743358492,FALSE
Sstr3,2.5589521928451524,0.22664748131914195,0.9630281896619681,0.6478178473875674,0.744150151520567,FALSE
Igkv4-58,34.834333013005,0.22651062762452226,1.0050081903943187,0.18173364794715594,0.2882009931228733,FALSE
Tm4sf19,6.4572297151003895,0.22645375298474327,0.9131529213000836,0.5580014649895175,0.6689156906124339,FALSE
Adgre5,1685.0381075362072,0.22644997723796298,0.3306635423441674,0.4683667121481735,0.5898120924997058,FALSE
Ikzf5,286.4736038650728,0.2264414612468826,0.35164672300202177,0.4906358775614629,0.6107379555792762,FALSE
E030018B13Rik,0.9001152774985359,0.22642409181636314,0.9904192139178589,0.44625501894330866,NA,NA
Lncpint,6.933405466126813,0.2263283180716507,0.7850076464447461,0.6411514831467264,0.7386776341095023,FALSE
Ighv1-37,9.70019070433363,0.22591312350785617,0.9933135062112834,NA,NA,NA
Zfp862-ps,186.00267589823443,0.2258602086622996,0.44352195638760483,0.5695232331892636,0.6793947980423118,FALSE
Slc25a18,4.722964766005651,0.22570228742380596,0.896370855120796,0.5740055123861174,0.6832523293300578,FALSE
Pdx1,43.99558946514355,0.22557084853153014,1.009905037916201,0.07484755749194476,0.14539465660917625,FALSE
Gm41505,0.7201839071390321,0.225514573283369,0.9920705385357199,0.45641315677385186,NA,NA
Gm48254,1.0979348808409355,0.22544781253346693,0.9846971145637506,0.48727226609967983,NA,NA
Mmgt1,663.7655167405237,0.22537888535845038,0.3558698252648896,0.4983202125925197,0.6175818003529944,FALSE
Mrps2,452.437323628001,0.2253124301414777,0.2271378232558514,0.30839500793709995,0.43088699632523086,FALSE
Abr,1576.9610964411575,0.22524650145740885,0.36351553354190635,0.4996649295163001,0.6187716636289803,FALSE
Ltv1,499.12166752141076,0.22523884695859334,0.2982536952501442,0.4287532612793913,0.5531329663859027,FALSE
Sult1d1,198.32059028623007,0.22514400944297244,0.9048901573700168,0.5687348884608733,0.6785801620356712,FALSE
Gm12969,1.2791469258387296,0.22509354602117124,0.9146441057235268,0.5691031570687219,NA,NA
Inpp5a,1117.574052297897,0.22506623290722813,0.30570804159366016,0.44069953288110486,0.5642462184818762,FALSE
H60b,1.677909263084304,0.2250430097906084,1.0009570426929708,0.30123649047455525,NA,NA
Ebf2,2.5772756820736817,0.22499091260739112,0.9756486128273499,0.5484627862468521,0.6609928924415701,FALSE
Gm12735,1.4368978626176407,0.22490455013596786,0.9776207557962912,0.5453014521968365,NA,NA
Gm44954,1.2196546131563648,0.2248588870493415,0.9890338898787109,0.44856843958749965,NA,NA
Gm45266,1.0944712437993807,0.2248535943517171,0.9868917906676704,0.5005548622989007,NA,NA
Cntfr,33.63778798127199,0.22482876595286286,0.6913103215402262,0.6473209879203758,0.7437526289610079,FALSE
Ino80b,703.4113142560298,0.2247891891696779,0.33454578899346077,0.4772799684180625,0.5984608396712663,FALSE
Tox4,1248.6219607091973,0.2247150531606215,0.1508318389472022,0.13377644229101932,0.22763809770190638,FALSE
Hdgf,6034.153239457214,0.22408749715263532,0.3632856895109998,0.5037197399505258,0.6223558131036736,FALSE
Sap30bp,1001.2917061099388,0.22394462674362514,0.19044032982936412,0.2335072025390535,0.3487163723227685,FALSE
Lgalsl,508.9154969248021,0.22393266968954217,0.4459096156763531,0.574646194473426,0.6837989046254397,FALSE
Gm13028,0.9413629099901224,0.22391804312019914,1.000013567027865,0.3544171721921187,NA,NA
Pomgnt2,303.9005075995619,0.223895925479914,0.3376260912031676,0.47962033094315715,0.6006532915249854,FALSE
Gm5106,0.8736542298239806,0.2238836159745225,0.9898913279163752,0.44400693985240536,NA,NA
Lipn,0.9711264110053703,0.2236603889204404,0.9900759656241522,0.43941991347386994,NA,NA
Gkap1,249.61421372675358,0.22360642104805778,0.40311025997092925,0.5422560005618571,0.6559466188888183,FALSE
Wnt3,2.2549855553906974,0.223559284501503,0.9637573897537811,0.6461467330914327,NA,NA
9630013D21Rik,3.585181551803354,0.2235418408662321,0.9749670451686575,0.5413810302418127,0.6551925803103595,FALSE
Rtl5,98.09755315940434,0.22298354859145597,0.39725967847533517,0.5390435297977139,0.6530426948694613,FALSE
Riox2,548.2598233025547,0.22291924979732386,0.2783410666150723,0.40663173382750545,0.5305863887489012,FALSE
4632428C04Rik,48.813046427897284,0.2229170034940226,0.7042286599881148,0.654182688745335,0.7495601954959654,FALSE
1700007J10Rik,0.9130306178271571,0.22291380365727756,0.9897327206508638,0.4460507516089294,NA,NA
Gm20755,2.7910064269982953,0.22285550965492454,0.9650461809730123,0.6516410013970444,0.7474261500784233,FALSE
Hdhd2,173.23668047444684,0.22242808156357038,0.2957871532712162,0.432489457282894,0.5566139315230846,FALSE
Gm15964,0.7939329182689224,0.22229225084306212,0.9806744505791308,0.5673547358397495,NA,NA
Gm45867,1.8733730720625918,0.2220707605013147,0.9757247038981935,0.5580169038206771,NA,NA
Ighv1-4,32.90456688062507,0.22207074921134856,1.009435602474944,2.931649480516593e-7,3.770519201956884e-6,TRUE
Ighv1-20,11.349540245651488,0.2217491554292688,0.981801895124589,NA,NA,NA
Bmyc,216.34692790296089,0.22137227646151356,0.5313060821430146,0.6226948260731132,0.7238328732027041,FALSE
Ydjc,157.93773337599288,0.22137207323873584,0.5953067224280811,0.6437315055974733,0.7407305665827754,FALSE
Gm2619,30.881356257552927,0.22131166398195737,0.7580856463270109,0.6509381942269438,0.7467988260269489,FALSE
Gm13904,0.720080893288138,0.22114531771028317,0.9929742141597027,0.4170300336352331,NA,NA
Sec24d,992.402854009617,0.22106291185613958,0.40388357926907614,0.5501480166733643,0.6621739174436871,FALSE
Gm10706,1.199029059646643,0.22106242301281145,0.9625524527880068,0.4746155100256682,NA,NA
2810430I11Rik,1.4736551074654967,0.221033671498992,0.9764580289325666,0.5570973148467666,NA,NA
Ifih1,591.6037956255525,0.22100309210105284,0.370476358111618,0.5189010588583087,0.6351775373317894,FALSE
Tm4sf1,2006.3554275880285,0.220899204731724,0.3673396362126718,0.5101125287833348,0.6276832410072203,FALSE
Gm7191,2.101628543347128,0.2207786186283042,0.8797866041615022,0.6034145098265575,NA,NA
Kng1,259.2025681327198,0.22072510503371473,0.7352306632941302,0.6515321656294435,0.7473457193984793,FALSE
Fam50b,2.6041371630339607,0.22070786673304935,1.002598167972517,0.2452925733698429,0.3616463706011367,FALSE
Ankrd40,2525.4228488580693,0.22070002004025863,0.24735862309176151,0.3593273637960209,0.48441443841356036,FALSE
Tecr,2766.2661631093806,0.2206670340794098,0.2173955470217571,0.30047118103628495,0.42201593891616673,FALSE
Tnip1,1655.9497942936707,0.22051440195360023,0.3705916286025077,0.5011618052164848,0.6200989652834579,FALSE
Pdap1,1928.5915865157606,0.220468306123541,0.20877210203422425,0.28150468411925006,0.40109586884066145,FALSE
Ptgdr,1.6752423054303998,0.22043590080823613,0.9913595695938201,0.4079261639438594,NA,NA
Nek2,125.877189058001,0.22041337252023221,0.7224763123746827,0.6635300373828716,0.7578209413522059,FALSE
Serpina12,2.5557202404083337,0.22013150663557834,0.9871433549597797,0.442217097567233,0.5654766555299352,FALSE
Nat10,358.8449326844935,0.21999276872434972,0.25821286732067494,0.37736592259973273,0.5027639155133086,FALSE
Atp9b,1207.4721460489054,0.2199559473279176,0.23655932322446513,0.33948937270796065,0.4637208897796064,FALSE
Chmp1a,2915.713183544004,0.21983737468406475,0.33130339758923594,0.4851732324731815,0.6057605259924181,FALSE
Prmt3,321.3877493520352,0.21961573388526892,0.3010916856052169,0.4444404456963076,0.5676053720671618,FALSE
1810046K07Rik,3.25759925323189,0.21953897176739115,0.9912041572983471,0.39771739817277674,0.5220385410152414,FALSE
Gm35406,1.0098764763275003,0.2195124412026553,0.9888154536794752,0.4474745453698375,NA,NA
Padi2,384.35414688250205,0.2194899808375174,0.4320816005493772,0.5713642399592291,0.6811279889102703,FALSE
Hist1h4m,0.640374437765132,0.21944343062040428,0.9914825203059793,0.4609337312007217,NA,NA
Tm7sf3,880.5202417216042,0.2194042308205101,0.26236974737450197,0.3917119476242817,0.5163889066434552,FALSE
Gm5086,6.471863794937405,0.21937689584977693,0.8410029541959838,0.627899817153819,0.7275873931665352,FALSE
Dchs1,124.33484484352536,0.21932890861545093,0.4139161258836107,0.558506371754408,0.6693418500948444,FALSE
Slc29a2,40.33158225636348,0.21931285973922268,0.4781664888278257,0.6033859058867772,0.7084949159506255,FALSE
Fam151a,0.9264768201437202,0.21929213380514023,0.9919452780604409,0.4187885195684419,NA,NA
Prss57,1.2775017990261373,0.2192865298907637,0.9889153134108883,0.44060697869446547,NA,NA
Iscu,1337.2143217923644,0.21913017700892637,0.2458287541181368,0.36696989846967915,0.49275606106678416,FALSE
Zfyve27,989.2794385868281,0.21912783301554742,0.298014280235123,0.44720313172574455,0.5702659659135676,FALSE
Col3a1,5975.069901807315,0.21909005823713107,0.6321564076878732,NA,NA,NA
Snx16,133.52935444698952,0.21892716831157624,0.39090251535814863,0.54399000441289,0.6572205416603568,FALSE
Exd1,79.61424414377453,0.2189008752732988,0.6148579208267378,0.6496519588547077,0.745632049089782,FALSE
Mospd4,1.118636355510722,0.21878893235700642,0.9881522834808139,0.45150339678273355,NA,NA
4933428P19Rik,1.0583836276596816,0.21871240572328257,0.985879537977862,0.5093832232981617,NA,NA
Igkv4-54,5.872667648331235,0.21864504260466366,0.9999776386783791,0.27703043793130755,0.3963590457469719,FALSE
Gm10791,1.4113662579700361,0.21860472528116148,0.9180511552730879,0.5709214249209041,NA,NA
Yipf6,1513.0820814285157,0.21856703202733113,0.39420413941678717,0.5458175619547645,0.6588924483202057,FALSE
Gm16178,1.1359166979583175,0.2185163530952161,1.001225521716761,0.2906813924485345,NA,NA
Slbp,457.14049915099935,0.21851604204256053,0.27416013706569387,0.4080403730853335,0.5318492608475027,FALSE
Gm7527,0.9319475548244649,0.21814205373113207,0.9886784936833201,0.4558738991695116,NA,NA
Cd93,1545.7237723614512,0.21795996861520855,0.48086275172713827,0.5936601630251064,0.7005262498288313,FALSE
Cdkl2,311.9622888926109,0.21795900325798248,0.4004292994778963,0.5519442971177149,0.6637826020203794,FALSE
Cpa1,1.3307395391897987,0.21795286171453265,0.9993871456704022,0.3374273651393392,NA,NA
Sema3a,95.4889383311776,0.2179040725727765,0.6356915634020294,0.6532240193268561,0.7487525052312646,FALSE
Fjx1,137.63974432419838,0.21783385191877724,0.554252295431285,0.6371155683346665,0.7352618113056639,FALSE
Tcfl5,1.1313158775161172,0.21768400274314087,0.9800551287203699,0.5665776749252422,NA,NA
Ncapd2,238.3083444431736,0.21761931107297858,0.3633442688642931,0.5204417652022234,0.6365791216643809,FALSE
Lpcat3,1555.5007305362872,0.21758121580467724,0.3552601566116099,0.5072391806310272,0.6251140807268287,FALSE
Fbn2,4.670965500423114,0.2175536587138674,0.9746474578982073,0.5432451766172737,0.6566212921866108,FALSE
Smox,1089.005740061393,0.2175414810598331,0.34695669239362953,0.5057254661362536,0.6239753250628788,FALSE
Gm37696,1.2980140141553638,0.21754025966168306,0.9917535417190017,0.4084008304209071,NA,NA
Ctnna3,4.407039195680414,0.21753176922835893,0.9622325201025346,0.6476240916812686,0.744012323845923,FALSE
Gm25238,1.4551948055379447,0.21744618805628335,0.9651578820905142,0.6639028403200649,NA,NA
Ppp2r2a,1420.1719631177682,0.2173889073486582,0.2870201031423018,0.4246691320262895,0.5488543612350216,FALSE
Rwdd3,66.3653103708689,0.21736990659283353,0.48354483992289754,0.6064177573608034,0.7108011418245482,FALSE
Zfp24,650.4660012302703,0.2173685006432442,0.34426782399083716,0.5027410957328412,0.6215444670587575,FALSE
Gpr25,1.3960621668809508,0.2173358341564125,0.9967080948709548,0.37365480316537486,NA,NA
AC160336.1,3.658263846699668,0.21725592800180332,0.8730133156772744,0.610987979408095,0.7143364185121895,FALSE
Mettl4,222.1957533565103,0.21720192412502817,0.34480315183202603,0.5016416508065107,0.620503111989472,FALSE
Ackr4,9.636442564085284,0.21698144204499648,0.785084045049202,0.6574937829152263,0.7526188840307408,FALSE
Itih4,4617.336341890167,0.21694388430008882,0.6009758064085828,0.6530518426770531,0.7486440512399353,FALSE
Gm11874,1.0643136226702674,0.21691003874186357,0.9939546612176285,0.42487302944852573,NA,NA
A430078I02Rik,1.4415674146029294,0.21675767890863476,0.9914915796587347,0.4043818134453829,NA,NA
Gm7854,1.28756123344127,0.2166789235339656,0.9648144825775212,0.663663848439218,NA,NA
Rhof,153.18289249857847,0.21649238480429395,0.5012675656735832,0.6135349410964952,0.7167065253459906,FALSE
Tspyl4,277.9534085697307,0.2163464507816674,0.6098637661535169,0.6636032419078719,0.7578597127917337,FALSE
Gm26913,1.4837575905665865,0.21629218135557454,0.9186189122221065,0.571835661541857,NA,NA
1810008B01Rik,1.3553976560003547,0.21620235570326837,0.988344552977792,0.44255476848504993,NA,NA
Gm5434,1.161192497535437,0.21613052646898018,0.9653439708456059,0.6593421757382139,NA,NA
Snx9,1364.1958522764633,0.21611146983864585,0.2257842890110301,0.32649757854504624,0.4498312698980958,FALSE
Rapgef5,1220.788970149317,0.21591041070213746,0.5526671206085803,0.6349514175773003,0.733337548090325,FALSE
Gm19052,1.847631765441011,0.2158625616809698,0.9750033061178967,0.5631400226983108,NA,NA
Gm42611,1.0261761655822588,0.21585313257216526,0.9843771665147747,0.5012746383025178,NA,NA
Eno1,3811.9621132764455,0.21568847701150437,0.48742699314895976,0.611805056561807,0.7151771575799709,FALSE
Gm5509,1.9180719425933177,0.21551776695095987,0.9165828805541404,0.5719905256784341,NA,NA
Yy1,1878.7450654631496,0.21544384420187548,0.21935122842908722,0.3206400729241221,0.44401094668963326,FALSE
Ppm1k,210.1402098718148,0.21530477358644579,0.3737747432939983,0.5348098648173891,0.6495441610757909,FALSE
Tmem169,0.89780257549104725,0.21519365845509433,0.9888019275461257,0.44854123365245296,NA,NA
Gm15764,2.996574515109343,0.21506381059879767,0.8883889653979483,0.6052793446140996,0.7099409288398563,FALSE
Safb2,1147.2454145289412,0.2150517566495524,0.19540050377615276,0.2609896835544142,0.37854288813057596,FALSE
AA386476,1.3773727374338889,0.21492996728390432,0.9832986881498763,0.4966125241140525,NA,NA
Gm50321,22.494157445839175,0.21492463449912133,0.7541016578253791,0.665516041047393,0.7596397547696991,FALSE
Washc4,567.0242497105381,0.21480066537364179,0.324009325642675,0.48414965336651694,0.6048737417965706,FALSE
Zfp110,1154.6711758581775,0.21474672189892274,0.22419653540168424,0.3261443756817223,0.4495548699341438,FALSE
Tmem175,411.31140955928595,0.21469893018797992,0.2528159388224752,0.37882123847464655,0.5041472352793462,FALSE
Gm38811,0.8707175410846864,0.21459471370263808,0.98882831387317,0.45055135503950133,NA,NA
Hip1r,2277.8323526017066,0.21455176849863555,0.3097892857076275,0.4669875750887648,0.5886513311843685,FALSE
P4ha3,63.82222578655181,0.21453786257580032,0.49514405178457693,0.616125498994244,0.7184719273986034,FALSE
Gm43545,2.965345866209758,0.21452841370150724,0.8665071763215868,0.6153439942316885,0.7178909243826955,FALSE
A930017M01Rik,0.9200970484580236,0.2145116445454369,0.9771637962396409,0.568214656281808,NA,NA
Tigar,395.9874373184909,0.21443561137720377,0.27146027330200845,0.40839026990553234,0.5320897725940678,FALSE
Atxn3,629.388977240751,0.21440947304186592,0.23308199037967633,0.3442474228588981,0.46876606463222315,FALSE
Gm31544,1.2874465863788735,0.21439765043304676,0.9769784634587999,0.5549605009889667,NA,NA
Dyrk3,250.0672181327398,0.2143926827406673,0.46554479950366295,0.6072496302430359,0.7114694403531256,FALSE
Ppp1r15b,2156.633457675133,0.21438989574025613,0.20087901372033118,0.2763380781664256,0.3955443463337174,FALSE
Gm47905,1.0533743667801778,0.21436276021285763,0.9835121023110321,0.5038391545467039,NA,NA
Ccng2,954.810509652775,0.2143410803229154,0.2626699703497248,0.39722341542853606,0.5215178206506997,FALSE
Sigirr,865.5122495518101,0.21425004441030604,0.34364816144734484,0.5055672954778109,0.6238798669904845,FALSE
Ghdc,435.67384078818384,0.21415430510878936,0.30827038928428846,0.46690209489207696,0.5886513311843685,FALSE
Gm6331,1.0150683244909373,0.21407452442479918,0.9854063651868926,0.5114832755535341,NA,NA
Accs,124.54436833268808,0.21400250027248732,0.3214573373776863,0.4829293956562925,0.6036617445703656,FALSE
Gm5191,0.9687256149732433,0.21391438467404392,0.9355838809192843,0.5528438884068632,NA,NA
Gm13841,0.9529316239930229,0.21382548120199424,0.9884889678678589,0.4492162342169106,NA,NA
Gm36634,3.2474047591114052,0.21379318689568505,0.9628865837365979,0.6542004524170691,0.7495601954959654,FALSE
Rnf20,1393.3103057343326,0.21361897944882716,0.26871202098609376,0.4095320738627744,0.533217554860785,FALSE
Gm38375,1.9786683472126234,0.21342615791941819,0.9753195466839811,0.5622615497991179,NA,NA
Igfbpl1,1.0002052382543511,0.21328810063562909,0.9855816372708938,0.5132192226479901,NA,NA
Phf6,241.02771713701694,0.21324861830395545,0.4152944199788516,0.5715721966044032,0.6812917544732034,FALSE
Tex11,38.91559594717012,0.21324269454421244,0.7517780387456282,0.6689033974705454,0.762424283413171,FALSE
Gm38305,1.1813744881162334,0.21323829951632559,0.9248015990146439,0.5474333432825694,NA,NA
Tfdp1,573.6473865916029,0.21319939608968527,0.3803747057688334,0.5485345912589545,0.6610149990171109,FALSE
Barhl1,0.9053580802731593,0.21302522429325127,0.9803641096660052,0.5795468615744558,NA,NA
Tmem236,1.053707769903766,0.21292186226948576,0.977342787012036,0.5586312558711719,NA,NA
Gm26901,3.651856638551584,0.21276189955161692,0.8924409947690545,0.5982373250365951,0.7039480409503517,FALSE
Gm39464,1.5464939970220788,0.21268805313061295,0.9759649272726,0.5652626806858445,NA,NA
Cerkl,29.963304192890956,0.21253751027237983,0.7314534234647799,0.6683486975821176,0.7619719841033945,FALSE
Gm9988,0.6421005882598193,0.21252012155872618,0.9801705279954644,0.5793314672841222,NA,NA
Fam210a,597.0961562588951,0.21242806247167154,0.34701259879455254,0.513794056466603,0.6306456167400668,FALSE
Gm8784,3.0163416116525963,0.21236027295802284,0.8612779911961662,0.6265819235535,0.7266439881074725,FALSE
Gucy2g,44.74250884887298,0.21231148247101048,0.6537277894736175,0.667496603941504,0.7612253035852278,FALSE
Gm47690,1.0036858330482796,0.21221794713061878,0.9967695233115839,0.3466117768643491,NA,NA
Msl3,631.5799787404743,0.212192546381179,0.2561596276127315,0.39377671118316737,0.5181201887534791,FALSE
Palb2,29.48675594791192,0.2121059388757844,0.5046278310005279,0.6268913377315997,0.7268114392474045,FALSE
Gpr50,0.7641696287784281,0.2121032759141461,0.9909387543777248,0.42889807198054614,NA,NA
Chrm1,1.846567178653247,0.21205385406279129,0.9651564880678144,0.6628488435733613,NA,NA
Bend4,106.93088110483482,0.21177845356320793,0.5959401939173,0.6555646463724908,0.7508535629932679,FALSE
Dmxl2,233.4903106429606,0.21159455410009317,0.4159838923241993,0.5756452340609433,0.6846248917906917,FALSE
Gdap1l1,1.0591710925008395,0.21154048827662017,0.9883467861604781,0.4514786857588581,NA,NA
Gm5823,63.552363906839915,0.21137429346097497,0.7263155644312969,0.6693622714440819,0.7627345487621656,FALSE
Tnfrsf23,982.8068268265567,0.21136783931126019,0.48517233928411235,0.6191248112908736,0.7209397383155262,FALSE
Gjd3,0.7846890914916147,0.21131585392840932,0.9883165283305541,0.45979609597085636,NA,NA
Chtf18,47.23090906229711,0.21129006952393958,0.565446961538786,0.6493342187039963,0.7454446415366703,FALSE
Cep170,257.80233273749894,0.21123182536311433,0.49421567037731273,0.6235358115200017,0.724400243208379,FALSE
Hnf1b,726.945873328027,0.211069199664123,0.32366851281864145,0.49634647427455975,0.6161568156578111,FALSE
Gm8825,5.050592976423365,0.21098024277638194,0.7563855214889769,0.6634739923713597,0.757801764449716,FALSE
Pigo,394.1728312684749,0.21087436659485218,0.38573258112927983,0.5525096041412014,0.6642295371743613,FALSE
Gm18867,0.9200190914828743,0.21083684487237944,0.9777887269568957,0.5635963880179469,NA,NA
Ly6g6f,1.2662125247460325,0.21081596678633632,0.9973322986238051,0.3294274861003289,NA,NA
Hs3st4,0.9250144313102526,0.21069402295215856,0.9879059130807217,0.4597583296737739,NA,NA
Arhgap20os,1.6328008140089467,0.21063212727526803,0.9992371671618238,0.2833255384469591,NA,NA
Ppfibp2,561.5829040802757,0.21057107790810065,0.3524933595362865,0.5261293379104548,0.6419090481173817,FALSE
Spg7,1448.5440245333903,0.21056398254770206,0.2957725781258639,0.46230099133481384,0.5846000854625374,FALSE
Zdhhc23,112.67679563359911,0.21043722250867294,0.42877000757934297,0.5847806415971886,0.6920261435326787,FALSE
Pcbp4,371.7975604590548,0.21039961859294773,0.3557666871139313,0.5276042685579522,0.6432207391544849,FALSE
Zfp384,742.0635491312643,0.21004667957943585,0.19589316049189257,0.27466955235303014,0.3937691748236482,FALSE
Micall2,476.5364252243903,0.21003180285083878,0.4398198406101456,0.5964170735972714,0.7026198575575349,FALSE
Cs,3875.873014165711,0.21001840063859134,0.21231491246313616,0.31217423067132716,0.4349082429898225,FALSE
Rcc1,345.70680315427427,0.20996272725226697,0.37686271370375735,0.547638658819295,0.6603475520616171,FALSE
Ushbp1,307.2173777143701,0.20978710571541578,0.44142147208628685,0.5959286141504445,0.7023084443242232,FALSE
Ighv5-2,5.146195146829315,0.20967357844347814,0.9984662828334264,0.27290786627267155,0.39173814844181165,FALSE
Necab3,5.999286136804157,0.20955018094564004,0.8526459305592934,0.6397768295947086,0.7374987577074014,FALSE
Capn13,8.741773385087429,0.20953598630762338,0.9205376282994396,0.5794050606480734,0.687529331600655,FALSE
Fcrl1,38.09658852016547,0.2093717768175507,0.8562106498236614,0.6288109827860658,0.7283483462544892,FALSE
Drg2,883.3027339239445,0.2093028859354607,0.2358709865794217,0.36015317186862555,0.48539213787516167,FALSE
Ighv14-1,29.934615283007723,0.20929750612633063,1.0054186783922876,6.186950993911618e-7,7.2343482094163415e-6,TRUE
Igkv4-86,105.47732956678057,0.20928917113533144,0.9963534118731956,0.26628675285049996,0.3842626523978847,FALSE
Hsd17b2,369.68745221506117,0.2091099207135374,0.7247498178672096,0.6705016314723733,0.7635246856352366,FALSE
Crym,22.065763816807554,0.20901191751939482,0.6259632966688201,0.6670571761374812,0.7610388739042654,FALSE
Gm6649,0.6559283678908285,0.20862744661004518,0.9881296187086798,0.46608249287207965,NA,NA
Appl2,1738.962921206243,0.20851858117636646,0.37606464964276215,0.541805329245864,0.6554836047559945,FALSE
Fbxl21,26.834851561863296,0.2083883779488889,0.4700112855269609,0.6159477566505283,0.7183945495572454,FALSE
Nrgn,96.83115714780654,0.20835971246132387,0.49102433348710123,0.6302291844299459,0.729405081247168,FALSE
Lrrc66,4.873593043760921,0.20832924027483826,0.9637794218130069,0.6699155249096052,0.7629972407161445,FALSE
Gm15821,2.561293497839525,0.2082632386309363,0.9353234982588832,0.543785314413803,0.6570554856830735,FALSE
Gal3st1,702.9272681982495,0.20808301548982913,0.40769841597451784,0.5767539880818418,0.6854368222063504,FALSE
Lrrc4c,1.6117071641186516,0.20801925778197866,0.9768450203108665,0.5630352449790108,NA,NA
E130307A14Rik,129.41122205287692,0.2079924841508415,0.32338182858399067,0.49697304157383876,0.6165255732915862,FALSE
Ppp1r32,51.95173739918331,0.20798557077460622,0.7925908731502048,0.6615465849154771,0.756181942198667,FALSE
Lurap1l,938.3021581806696,0.2079439767347222,0.42531801677343667,0.585597569474319,0.6927059484498608,FALSE
Actg2,279.3208321356823,0.2078412761788978,0.70190354236986,0.6840677734783859,0.7744504085737884,FALSE
Ddx5,9558.335601622448,0.20779993693641793,0.3618369573463901,0.5392632963921595,0.6532679428244629,FALSE
Mroh7,0.9183489325923274,0.20778201897781903,0.977076531809558,0.5707703706304073,NA,NA
